 sindex, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 2089 819 13 4 ZTF_r 1123349385115 0 2.7396 216.656 6.34344 26.1046 2.07436e-05 0.0323666 0.11127 2.85565e-05 366 30. 0.103077 0.061335 20.0382 26.1046 2 2458877.8493866 819120251 23868.9405023098 98.698883 269.014496 16.264593 24323.5020800405 107.480629 227.830109 1.082087 1.47961950689414 18.351000213623 0.122000001370907 10.5550003051758 0.857999980449677 2458160.812153 2458219.771690 0
 2090 820 16 3 ZTF_r 1123350336215 0 2.8674 212.806 5.80569 26.0716 1.97975e-05 0.0320708 0.11334 2.89176e-05 341 30. 0.089487 0.066495 20.0288 26.0716 2 2458877.8503356 820120262 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458182.873079 2458217.834051 57,61
 2091 820 16 4 ZTF_r 1123350336315 0 2.8394 206.184 5.49943 26.1246 1.72689e-05 0.0306774 0.114011 2.35049e-05 382 30. 0.086241 0.062515 20.1417 26.1246 2 2458877.8503356 820120263 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 2.95219005672719 19.1220001220703 0.119999997317791 8.16499996185303 0.572000026702881 2458182.873079 2458218.852581 61
 2092 820 16 3 ZTF_g 1123362166215 0 3.636 171.06 4.85291 26.1869 4.69714e-05 0.0468466 -0.065928 7.9597e-05 292 30. 0.127028 0.076317 20.1234 26.1869 2 2458877.8621644 820120162 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458202.784919 2458229.810231 55,57
 2093 820 16 4 ZTF_g 1123362166315 0 3.8936 112.517 4.51832 26.2076 5.89495e-05 0.0536014 -0.0440437 9.44347e-05 319 30. 0.114484 0.071331 20.1669 26.2076 2 2458877.8621644 820120163 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458202.784919 2458244.747847 57,61
 2094 819 13 4 ZTF_g 1123363105115 0 3.7645 127.392 4.95377 26.1699 5.33875e-05 0.0494526 -0.0498539 8.85872e-05 309 30. 0.147192 0.069555 20.0738 26.1699 2 2458877.8631019 819120151 11718.6823351393 80.677559 161.577484 3.359100 12376.3865127623 89.572495 139.102325 1.151940 null null null null null 2458202.760613 2458233.738958 57
 2095 819 13 4 ZTF_g 1123382375115 0 3.0056 127.919 4.81509 26.1969 4.92459e-05 0.0494917 -0.0901573 7.11395e-05 350 30. 0.149988 0.059614 20.3528 26.1969 1 2458877.8823727 819120151 12089.5267736107 71.101151 189.141785 7.876965 12648.6931359877 77.345314 164.636780 1.100155 null null null null null 2458202.760613 2458233.738958 57
 2096 819 13 4 ZTF_g 1123383275115 0 2.8958 127.639 4.81286 26.1987 4.82047e-05 0.0490174 -0.0903933 6.89582e-05 352 30. 0.141426 0.063033 20.399 26.1987 2 2458877.8832755 819120151 11995.1480926223 72.009941 185.296814 6.559339 12507.3365874749 80.376793 156.656830 1.098229 null null null null null 2458202.760613 2458233.738958 57
 2097 820 16 4 ZTF_i 1123408296315 0 2.7658 704.46 8.52021 26.7059 2.3229e-06 0.0183896 0.180392 7.46104e-06 390 90. 0.079304 0.061808 20.1577 26.7059 2 2458877.9082986 820120363 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 1.40655351536327 18.208999786377 0.115000002086163 7.85799980163574 0.528999984264374 2458232.805023 2458581.783947 61
 2098 820 16 3 ZTF_i 1123408296215 0 2.7732 685.912 8.81977 26.6477 2.745e-06 0.018647 0.185834 1.11027e-05 337 90. 0.083532 0.070633 20.0495 26.6477 2 2458877.9082986 820120362 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458232.805023 2458581.783947 57,61
 2099 819 13 4 ZTF_i 1123411795115 0 2.5051 771.697 9.51875 26.6805 2.5064e-06 0.018655 0.19113 8.8866e-06 367 90. 0.077031 0.062769 20.1008 26.6805 2 2458877.911794 819120351 30624.9405969044 121.063057 281.396332 17.896282 30300.384153397 148.190201 205.846680 1.069035 0.392356812418467 18.4179998970032 0.148000001907349 8.71100044250488 0.794000029563904 2458232.803611 2458596.839965 0
 2100 820 16 3 ZTF_i 1123428366215 0 2.561 687.522 8.78287 26.6539 2.3115e-06 0.0172158 0.184945 9.32389e-06 338 90. 0.077384 0.059413 20.1195 26.6539 2 2458877.9283681 820120362 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458232.805023 2458581.783947 57,61
 2101 820 16 4 ZTF_i 1123428366315 0 2.5171 705.006 8.43824 26.7065 1.9748e-06 0.0169285 0.18361 6.40969e-06 389 90. 0.079614 0.057283 20.2332 26.7065 2 2458877.9283681 820120363 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 1.40655351536327 18.208999786377 0.115000002086163 7.85799980163574 0.528999984264374 2458232.805023 2458581.783947 61
 2102 819 13 4 ZTF_i 1123430705115 0 2.796 771.708 9.47117 26.6805 2.3564e-06 0.0180614 0.189313 8.33753e-06 366 90. 0.081623 0.066339 19.9874 26.6805 2 2458877.930706 819120351 30049.5471226563 126.625076 263.981232 11.869421 30638.5790483217 156.827515 196.680618 1.077709 0.392356812418467 18.4179998970032 0.148000001907349 8.71100044250488 0.794000029563904 2458232.803611 2458596.839965 0
 2103 820 16 3 ZTF_r 1123489786215 0 2.0807 216.529 5.32385 26.0945 1.34548e-05 0.0260914 0.110939 1.96281e-05 339 30. 0.075095 0.063765 20.4378 26.0945 1 2458877.9897801 820120262 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458182.873079 2458217.834051 57,61
 2104 820 16 4 ZTF_r 1123489786315 0 2.0738 209.191 4.96272 26.1409 1.15257e-05 0.0252957 0.119788 1.57107e-05 387 30. 0.073327 0.060516 20.5734 26.1409 1 2458877.9897801 820120263 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 2.95219005672719 19.1220001220703 0.119999997317791 8.16499996185303 0.572000026702881 2458182.873079 2458218.852581 61
 2105 820 16 3 ZTF_g 1123532526215 0 3.352 175.297 4.74303 26.2061 4.72801e-05 0.0482845 -0.059692 7.33712e-05 321 30. 0.099082 0.087319 20.2378 26.2061 2 2458878.0325231 820120162 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458202.784919 2458229.810231 57,61
 2106 820 16 4 ZTF_g 1123532526315 0 3.5126 117.032 4.38414 26.2398 2.94571e-05 0.0394133 -0.0410312 4.39826e-05 355 30. 0.101548 0.080452 20.3173 26.2398 2 2458878.0325231 820120163 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458202.784919 2458244.747847 57,61
 2107 820 16 3 ZTF_g 1123534326215 0 3.3331 174.407 4.7659 26.1923 5.22939e-05 0.0509368 -0.052785 8.06459e-05 323 30. 0.094207 0.077974 20.2336 26.1923 1 2458878.0343287 820120162 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458202.784919 2458229.810231 57,61
 2108 820 16 4 ZTF_g 1123534326315 0 3.1443 116.89 4.40472 26.2531 3.61672e-05 0.0445444 -0.0554064 5.10483e-05 376 30. 0.092965 0.07546 20.4324 26.2531 1 2458878.0343287 820120163 11920.9611201687 70.591316 187.851547 5.594419 12466.3150181048 76.724434 163.575989 1.094871 null null null null null 2458202.784919 2458244.747847 57
 2109 819 13 4 ZTF_g 1124260715115 8 5.9812 117.431 6.08706 26.1345 8.95907e-05 0.0444797 -0.0498059 0.000194907 161 30. 0.113205 0.107362 19.3599 26.1345 2 2458878.7607176 819120151 9318.44121358131 112.131943 92.441879 1.044718 10356.9921321017 124.141975 83.990509 1.434196 null null null null null 2458202.760613 2458233.738958 57
 2110 820 16 3 ZTF_r 1124323586215 0 3.9279 214.317 6.02828 26.0829 2.52028e-05 0.0361243 0.111437 3.67448e-05 343 30. 0.10289 0.089374 19.7271 26.0829 2 2458878.823588 820120262 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458182.873079 2458217.834051 57,61
 2111 820 16 4 ZTF_r 1124323586315 0 3.9529 206.226 5.67817 26.1331 2.69549e-05 0.0383312 0.11768 3.69806e-05 380 30. 0.09666 0.081733 19.8263 26.1331 2 2458878.823588 820120263 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 2.95219005672719 19.1220001220703 0.119999997317791 8.16499996185303 0.572000026702881 2458182.873079 2458218.852581 61
 2112 819 13 4 ZTF_r 1124324995115 0 3.7628 216.112 6.58615 26.113 2.7967e-05 0.0377358 0.112509 3.87559e-05 363 30. 0.113206 0.077524 19.7386 26.113 2 2458878.825 819120251 22129.6108876268 104.785599 234.923782 6.016865 23633.5163605594 114.537415 207.728531 1.127528 1.47961950689414 18.351000213623 0.122000001370907 10.5550003051758 0.857999980449677 2458160.812153 2458219.771690 0
 2113 820 16 3 ZTF_r 1124365136215 0 3.5733 215.4 5.80363 26.0994 2.29825e-05 0.0344019 0.109003 3.35401e-05 338 30. 0.105776 0.080119 19.8658 26.0994 1 2458878.8651389 820120262 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458182.873079 2458217.834051 57,61
 2114 820 16 4 ZTF_r 1124365136315 0 3.6493 210.64 5.44563 26.1461 2.69728e-05 0.038318 0.119074 3.66643e-05 385 30. 0.098645 0.075699 19.9605 26.1461 1 2458878.8651389 820120263 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 2.95219005672719 19.1220001220703 0.119999997317791 8.16499996185303 0.572000026702881 2458182.873079 2458218.852581 61
 2115 820 16 3 ZTF_r 1124367606215 0 4.0805 216.682 5.81274 26.0953 2.07688e-05 0.032455 0.109524 3.05254e-05 335 30. 0.09465 0.082508 19.7513 26.0953 1 2458878.8676042 820120262 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458182.873079 2458217.834051 57,61
 2116 820 16 4 ZTF_r 1124367606315 0 4.1248 208.462 5.45363 26.1446 2.20375e-05 0.034715 0.119209 3.00027e-05 384 30. 0.100774 0.084072 19.8612 26.1446 1 2458878.8676042 820120263 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 2.95219005672719 19.1220001220703 0.119999997317791 8.16499996185303 0.572000026702881 2458182.873079 2458218.852581 61
 2117 819 13 4 ZTF_r 1124368095115 0 3.8976 220.27 6.26248 26.1147 3.66953e-05 0.0434008 0.118782 5.10873e-05 364 30. 0.121401 0.08185 19.7583 26.1147 1 2458878.8680903 819120251 22069.1393530322 103.984207 236.087402 4.606490 23859.6515301814 111.803017 214.845261 1.150172 1.47961950689414 18.351000213623 0.122000001370907 10.5550003051758 0.857999980449677 2458160.812153 2458219.771690 0
 2118 819 13 4 ZTF_r 1124370015115 0 3.5833 220.957 6.30892 26.1319 2.9504e-05 0.0391889 0.104991 4.12646e-05 367 30. 0.11599 0.078903 19.8428 26.1319 2 2458878.8700116 819120251 21574.4547734081 104.645203 229.337616 5.804470 23579.2529219406 116.853836 203.143173 1.128264 1.47961950689414 18.351000213623 0.122000001370907 10.5550003051758 0.857999980449677 2458160.812153 2458219.771690 0
 2119 820 16 3 ZTF_r 1124370506215 0 3.4645 216.963 5.82022 26.0955 2.06975e-05 0.0326512 0.111252 3.03175e-05 339 30. 0.09926 0.074623 19.8833 26.0955 2 2458878.8705093 820120262 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458182.873079 2458217.834051 57,61
 2120 820 16 4 ZTF_r 1124370506315 0 3.5324 211.34 5.46512 26.1493 2.02028e-05 0.0332132 0.116015 2.75446e-05 384 30. 0.091408 0.075197 19.9904 26.1493 2 2458878.8705093 820120263 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 2.95219005672719 19.1220001220703 0.119999997317791 8.16499996185303 0.572000026702881 2458182.873079 2458218.852581 61
 2121 819 13 4 ZTF_g 1124394995115 0 3.2057 130.244 5.06058 26.2134 3.75789e-05 0.0430571 -0.0690122 5.81892e-05 336 30. 0.132691 0.072077 20.237 26.2134 2 2458878.895 819120151 10759.5506988768 73.082176 163.771179 4.674972 11233.8064641281 82.816200 136.561035 1.105061 null null null null null 2458202.760613 2458233.738958 57
 2122 819 13 4 ZTF_g 1124395895115 0 3.2485 126.639 5.11776 26.1867 4.37219e-05 0.0456499 -0.0729398 6.94669e-05 321 30. 0.129239 0.067837 20.186 26.1867 1 2458878.8958912 819120151 10406.373128091 71.388527 162.153290 4.593628 11030.2720064111 80.618149 137.742691 1.106794 null null null null null 2458202.760613 2458233.738958 57
 2123 820 16 3 ZTF_i 1124408196215 0 3.432 601.18 8.78979 26.5068 3.2451e-06 0.0203641 0.186951 1.31935e-05 340 90. 0.088743 0.077202 19.7764 26.5068 2 2458878.9081944 820120362 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458232.805023 2458581.783947 57,61
 2124 820 16 4 ZTF_i 1124408196315 0 3.4717 614.102 8.40135 26.5538 4.2623e-06 0.0248224 0.185253 1.3742e-05 387 90. 0.090668 0.075319 19.8676 26.5538 2 2458878.9081944 820120363 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 1.40655351536327 18.208999786377 0.115000002086163 7.85799980163574 0.528999984264374 2458232.805023 2458581.783947 61
 2125 819 13 4 ZTF_i 1124412835115 0 3.6667 765.952 8.93191 26.6715 3.0628e-06 0.0205479 0.189618 1.09634e-05 363 90. 0.093617 0.079669 19.8035 26.6715 2 2458878.9128356 819120351 27871.4867880956 134.805786 229.988632 6.453265 29611.6129113407 159.047852 187.434479 1.119016 0.392356812418467 18.4179998970032 0.148000001907349 8.71100044250488 0.794000029563904 2458232.803611 2458596.839965 0
 2126 819 13 4 ZTF_i 1124432665115 0 3.0338 771.103 8.55672 26.6796 2.3357e-06 0.0179546 0.191898 8.26281e-06 364 90. 0.082864 0.0685 19.9932 26.6796 2 2458878.932662 819120351 28660.5541942188 126.409325 252.208817 9.241907 29551.84164625 153.827545 193.404083 1.087495 0.392356812418467 18.4179998970032 0.148000001907349 8.71100044250488 0.794000029563904 2458232.803611 2458596.839965 0
 2127 820 16 4 ZTF_i 1124436136315 0 2.9504 704.711 7.85048 26.7057 2.3379e-06 0.0184004 0.185627 7.45312e-06 387 90. 0.076819 0.0677 20.182 26.7057 2 2458878.9361343 820120363 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 1.40655351536327 18.208999786377 0.115000002086163 7.85799980163574 0.528999984264374 2458232.805023 2458581.783947 61
